"GeneID" "Symbol" "LocusTag" "Synonyms" "description" "type_of_gene" "Other_designations" "RAPdb_ID" "funrice" "logFC.fls2DEG_germfree" "logFC.fls2DEG_microbiota" "logFC.fls2DEG_x_microbiota" "logCPM" "F" "PValue" "FDR"
"LOC4327905" 4327905 "LOC4327905" "OSNPB_010283300" "-" "protein TsetseEP" "protein-coding" "protein TsetseEP|GABA-A receptor epsilon-like subunit|OSJNBa0004B13.11|Os01g0283300|P0581F09.21|putative GABA-A receptor epsilon-like subunit" "Os01g0283300" "-" 1.38778238346456 -0.936072264304845 -2.32385464776941 8.40956709478106 28.7108941706878 6.74627309946092e-06 0.000337111897272875
"LOC4327908" 4327908 "LOC4327908" "OSNPB_010283600" "-" "cinnamoyl-CoA reductase 1-like" "protein-coding" "cinnamoyl-CoA reductase 1-like|OSJNBa0004B13.14|Os01g0283600|putative cinnamoyl-CoA reductase" "Os01g0283600" "-" -1.56051818480961 1.04419745983724 2.60471564464685 -0.157690728283589 20.3916908113513 3.65190992536566e-05 0.000994197148113296
"LOC4327922" 4327922 "LOC4327922" "OSNPB_010563000" "-" "70 kDa peptidyl-prolyl isomerase" "protein-coding" "70 kDa peptidyl-prolyl isomerase|Os01g0563000|P0468H06.14-1|P0468H06.14-2|P0468H06.14-3|P0468H06.14-4|P0468H06.14-5|P0468H06.14-6|P0496H05.39-4|peptidylprolyl isomerase ROF1-like|peptidylprolyl isomerase-like" "Os01g0563000" "-" 0.484831652614005 -0.652385393142057 -1.13721704575606 8.41763580318499 11.9272009940045 0.000679166706733083 0.00678760476179523
"LOC4327957" 4327957 "LOC4327957" "OSNPB_010800500" "-" "nucleotide pyrophosphatase/phosphodiesterase" "protein-coding" "nucleotide pyrophosphatase/phosphodiesterase|Os01g0800500|P0003D09.8-1|P0003D09.8-2|P0691E06.40-1|P0691E06.40-2|putative diphosphonucleotide phosphatase 1" "Os01g0800500" "-" -1.08189622581895 -0.0617711498573851 1.02012507596157 2.73157160914742 32.2275280129069 2.157882506769e-06 0.000168680792210416
"LOC4327971" 4327971 "LOC4327971" "OSNPB_020100100" "OsJ_04977|OsPDIL1-4|OsPDIL2-1|PDIL1-4|PDIL2-1" "protein disulfide isomerase-like 1-4" "protein-coding" "protein disulfide isomerase-like 1-4|LOC_Os02g01010|OSJNOa183H18.2|Protein disulfide isomerase-like 2-1|putative protein disulphide isomerase" "Os02g0100100" "-" -0.809504195030446 -1.040169804998 -0.230665609967549 7.64162171993388 53.2513537670045 7.07295652143625e-08 1.73475614352364e-05
"LOC4327988" 4327988 "LOC4327988" "OSNPB_020102300" "OJ1435_F07.17" "thiosulfate sulfurtransferase 18" "protein-coding" "thiosulfate sulfurtransferase 18|B1370C05.27|Os02g0102300|putative senescence-associated protein" "Os02g0102300" "OsHAC1;1" 0.581507881843956 -0.689821920401313 -1.27132980224527 10.3291214605436 5.76879448155242 0.0136059278873765 0.051874096029189
"LOC4327993" 4327993 "LOC4327993" "OSNPB_020102900" "OJ1435_F07.26" "ruBisCO large subunit-binding protein subunit beta, chloroplastic" "protein-coding" "ruBisCO large subunit-binding protein subunit beta, chloroplastic|60 kDa chaperonin beta subunit|Os02g0102900|putative RuBisCO subunit binding-protein beta subunit, chloroplast" "Os02g0102900" "-" -0.754285276675146 0.516043609774671 1.27032888644982 7.18163612752618 43.4640819336416 2.91431289186847e-07 4.7163403138352e-05
"LOC4327996" 4327996 "LOC4327996" "OSNPB_020103300" "OJ1435_F07.29" "putative invertase inhibitor" "protein-coding" "putative invertase inhibitor|Os02g0103300" "Os02g0103300" "-" 1.58149706482209 0.234803563443487 -1.3466935013786 -2.13256598463851 6.54896738497621 0.00816979351433807 0.0365341418262019
"LOC4328061" 4328061 "LOC4328061" "OSNPB_020114400" "OJ1399_H05.36" "glycerol-3-phosphate 2-O-acyltransferase 6" "protein-coding" "glycerol-3-phosphate 2-O-acyltransferase 6|Os02g0114400|P0036E06.15|phospholipid/glycerol acyltransferase-like protein" "Os02g0114400" "-" -1.22345982302889 -0.413305176189594 0.810154646839296 4.99755997631115 22.0250178865832 3.00192405666516e-05 0.000889727691029782
"LOC4328073" 4328073 "LOC4328073" "OSNPB_020115700" "CAT-A|OJ1442_E05.8-1|OJ1442_E05.8-2|OsJ_004973|catA|catalase" "catalase isozyme A-like" "protein-coding" "catalase isozyme A|LOC_Os02g02400|P0036E06.27-1|P0036E06.27-2|catalase catA-like protein|putative catalase catA" "Os02g0115700" "OsCATA" 1.25144872955837 -1.22615363749203 -2.47760236705041 7.3785360368858 10.1814205739656 0.00198849965932646 0.013928201470746
"LOC4328075" NA NA NA NA NA NA NA NA NA -0.489237817221544 0.574943368681441 1.06418118590299 9.59944312435424 16.2248308529167 0.000132238927763993 0.00225176783110993
"LOC4328109" 4328109 "LOC4328109" "OSNPB_020120100" "OJ1020_C02.2" "serine/threonine-protein kinase STY46" "protein-coding" "serine/threonine-protein kinase STY46|OSJNBb0088N06.11|Os02g0120100|putative serine/threonine protein kinase" "Os02g0120100" "OsACTPK1" 1.21237480902705 -0.997699333412129 -2.21007414243918 7.41500377393861 8.71892536627042 0.00361012201275735 0.0208631651294974
"LOC4328114" 4328114 "LOC4328114" "OSNPB_020120600" "OJ1020_C02.7" "ubiquitin-conjugating enzyme E2 28" "protein-coding" "ubiquitin-conjugating enzyme E2 28|OSJNBb0088N06.16|Os02g0120600" "Os02g0120600" "-" -1.1038497282569 -0.103542753600383 1.00030697465652 3.28195706544291 17.3693068927248 9.18042524434358e-05 0.00180462859178148
"LOC4328133" 4328133 "LOC4328133" "OSNPB_020122800" "-" "serine/arginine-rich splicing factor RS41" "protein-coding" "serine/arginine-rich splicing factor RS41|Os02g0122800|P0575F10.6-1|putative arginine/serine-rich splicing factor RSp41" "Os02g0122800" "OsRS33" 1.15576655107693 -0.607094365634408 -1.76286091671134 7.53916690937097 36.7185813376735 1.06883365355367e-06 0.000108167897525854
"LOC4328143" 4328143 "LOC4328143" "OSNPB_020124599" "-" "probable L-gulonolactone oxidase 6" "protein-coding" "probable L-gulonolactone oxidase 6|Non-ribosomal peptide synthetase modules and related proteins-like|Os02g0124599|Os02g0124600|P0575F10.30" "Os02g0124599" "-" -1.0289216092332 -0.042335935777353 0.986585673455843 0.50246971707079 4.91341357547829 0.0213722297403735 0.070183013691369
"LOC4328151" 4328151 "LOC4328151" "OSNPB_020125700" "P0482F12.6" "light-harvesting complex-like protein 3 isotype 2, chloroplastic" "protein-coding" "light-harvesting complex-like protein 3 isotype 2, chloroplastic|Os02g0125700|putative Lil3 protein" "Os02g0125700" "OsLIL3" -1.12058274942447 0.158231508171455 1.27881425759592 4.44799930459898 25.1963925349852 1.09393231739857e-05 0.000465687684288747
"LOC4328185" 4328185 "LOC4328185" "OSNPB_020129800" "-" "protein RESPONSE TO LOW SULFUR 3" "protein-coding" "protein RESPONSE TO LOW SULFUR 3|Os02g0129800|P0576F08.30" "Os02g0129800" "-" 1.01002430048166 0.292580418081902 -0.717443882399756 3.8152969370086 10.1120083394778 0.00158130875339459 0.0119928250250357
"LOC4328220" 4328220 "LOC4328220" "OSNPB_020134400" "-" "L-aspartate oxidase, chloroplastic-like" "protein-coding" "L-aspartate oxidase, chloroplastic|LOC_Os02g04170|P0585B01.16|Protein FLAGELLIN-INSENSITIVE 4|putative L-aspartate oxidase" "Os02g0134400" "OsLASPO" -0.932838850692525 0.110400760867343 1.04323961155987 1.75387588882839 12.2233250622623 0.000570615447274059 0.00602006052384557
"LOC4328230" 4328230 "LOC4328230" "OSNPB_020136000" "-" "protein NLP3-like" "protein-coding" "protein NLP3-like|Os02g0136000" "Os02g0136000" "-" 0.845911480698054 -0.461638185561817 -1.30754966625987 3.55155728864473 9.80213977996512 0.00171216273368954 0.0126305073185585
"LOC4328250" 4328250 "LOC4328250" "OSNPB_020139100" "-" "uncharacterized LOC4328250" "protein-coding" "uncharacterized LOC4328250|uncharacterized protein LOC4328250|OSJNBa0026E05.33|Os02g0139100" "Os02g0139100" "-" -0.919965579104627 0.688255250446916 1.60822082955154 4.6617995315744 37.7307346849032 7.61268568371469e-07 8.62362453679782e-05
"LOC4328296" 4328296 "LOC4328296" "OSNPB_020148000" "-" "protein CHLOROPLAST IMPORT APPARATUS 2" "protein-coding" "protein CHLOROPLAST IMPORT APPARATUS 2|Os02g0148000|P0479D12.10|putative stress resistance-related protein" "Os02g0148000" "OsCCT03" 2.6210797097727 1.16738663283572 -1.45369307693699 1.09078417500197 8.21161298787837 0.00419075657399219 0.0231526526656556
"LOC4328304" 4328304 "LOC4328304" "OSNPB_020149600" "-" "serrate RNA effector molecule" "protein-coding" "serrate RNA effector molecule|Os02g0149600|P0479D12.33|putative C2H2 zinc-finger protein SERRATE" "Os02g0149600" "-" -1.20253032248461 0.879377146088441 2.08190746857306 -0.247499235851446 12.5766960954301 0.000495968181386049 0.0054609610219006
"LOC4328373" 4328373 "LOC4328373" "OSNPB_020159800" "-" "uncharacterized LOC4328373" "protein-coding" "uncharacterized protein LOC4328373|B1103G11.31|Os02g0159800" "Os02g0159800" "-" -2.33025125244722 0.168105481916089 2.49835673436331 1.19956130912403 34.9920936414063 1.25746969776126e-06 0.000118788674558125
"LOC4328440" 4328440 "LOC4328440" "OSNPB_020170000" "OJ1116_A06.10" "pentatricopeptide repeat-containing protein At2g35130" "protein-coding" "pentatricopeptide repeat-containing protein At2g35130|Os02g0170000|putative pentatricopeptide (PPR) repeat-containing protein" "Os02g0170000" "-" 2.63569856636989 -0.133319852060265 -2.76901841843016 -0.614417663892434 4.8302001391036 0.0239787795869972 0.075906182580561
"LOC4328457" 4328457 "LOC4328457" "OSNPB_020173700" "-" "ribosomal RNA large subunit methyltransferase I" "protein-coding" "uncharacterized protein LOC4328457|OSJNBa0073A21.16|Os02g0173700|SAM-dependent methyltransferase-like" "Os02g0173700" "-" 0.613753320864637 -0.389652122048212 -1.00340544291285 2.37899800512951 16.1060615008946 0.000137611802984609 0.00230255023917355
"LOC4328476" 4328476 "LOC4328476" "OSNPB_020176000" "OJ1077_E05.17" "B-box zinc finger protein 32" "protein-coding" "B-box zinc finger protein 32|Os02g0176000" "Os02g0176000" "-" -2.60618890849485 0.766806805864117 3.37299571435897 2.24712764250692 49.0602194538278 1.52753081816898e-07 3.09963204034085e-05
"LOC4328477" 4328477 "LOC4328477" "OSNPB_020176100" "OJ1077_E05.22-1" "protein STRUBBELIG-RECEPTOR FAMILY 3" "protein-coding" "protein STRUBBELIG-RECEPTOR FAMILY 3|Os02g0176100|putative leucine-rich repeat transmembrane protein kinase" "Os02g0176100" "-" 0.750243616392268 -0.341687675320532 -1.0919312917128 6.98104240147578 17.8263103946001 8.32347885521843e-05 0.00170252397639946
"LOC4328481" 4328481 "LOC4328481" "OSNPB_020176900" "P0504A05.9" "putative glucose-6-phosphate 1-epimerase" "protein-coding" "putative glucose-6-phosphate 1-epimerase|Os02g0176900|apospory-associated protein C-like" "Os02g0176900" "-" -1.14664365245747 -0.146102933546539 1.00054071891093 0.796361669590542 10.826379742953 0.00101825384957577 0.00893782105626931
"LOC4328486" 4328486 "LOC4328486" "OSNPB_020177700" "OsCASPL2C2" "CASP-like protein 2C2" "protein-coding" "CASP-like protein 2C2|cASP-like protein 2C2|LOC_Os02g08110|P0504A05.25|integral membrane protein-like" "Os02g0177700" "-" 0.0990554728466006 1.44914296534542 1.35008749249882 -0.614803588764241 12.1945198376032 0.000577236032313566 0.00605644744421934
"LOC4328496" 4328496 "LOC4328496" "OSNPB_020178800" "-" "protein ECERIFERUM 3" "protein-coding" "protein ECERIFERUM 3|Os02g0178800|P0544B02.10|putative glossy1 protein" "Os02g0178800" "-" -2.6806849795829 -0.91106639848349 1.76961858109941 3.05485273979769 42.7568081342894 5.68191302896255e-07 7.37051944221063e-05
"LOC4328505" 4328505 "LOC4328505" "OSNPB_020180000" "OsPP2C11" "probable protein phosphatase 2C 11" "protein-coding" "probable protein phosphatase 2C 11|LOC_Os02g08364|P0544B02.31|putative protein phosphatase type-2C" "Os02g0180000" "-" 0.578650801631926 -0.45938176368811 -1.03803256532004 8.03567271466703 17.9914774344316 7.47450712519634e-05 0.00159420962950982
"LOC4328512" 4328512 "LOC4328512" "OSNPB_020181300" "OJ1297_C09.15|OsWRKY71|WRKY71|wrky38" "WRKY transcription factor WRKY71-like" "protein-coding" "WRKY transcription factor WRKY71|wRKY transcription factor WRKY71|Os02g0181300|probable WRKY transcription factor 40|transcription factor OsWRKY71" "Os02g0181300" "OsWRKY71" 0.228109429767824 1.14470959901535 0.916600169247524 4.4856043988773 8.89351950239271 0.00293554200161763 0.0180871577102706
"LOC4328515" 4328515 "LOC4328515" "OSNPB_020181900" "CLPB-M|CLPB3" "chaperone protein ClpB3, mitochondrial-like" "protein-coding" "chaperone protein ClpB3, mitochondrial|ATP-dependent Clp protease ATP-binding subunit ClpB homolog 3|Casein lytic proteinase B3|LOC_Os02g08490" "Os02g0181900" "-" -2.65283187703101 1.3064366063725 3.95926848340351 5.18212425392224 50.8122091287208 2.82529687676998e-07 4.66243745083757e-05
"LOC4328530" 4328530 "LOC4328530" "OSNPB_020184700" "OJ1115_B01.2" "cytochrome P450 71D7" "protein-coding" "cytochrome P450 71D7|Os02g0184700|putative cytochrome P450" "Os02g0184700" "-" -2.26780865290944 -0.195774234381982 2.07203441852746 -0.0154533324640249 12.0916652130994 0.000624783421940415 0.00637760977554603
"LOC4328531" 4328531 "LOC4328531" "OSNPB_020184900" "OJ1115_B01.6" "premnaspirodiene oxygenase" "protein-coding" "premnaspirodiene oxygenase|Os02g0184900|putative cytochrome P450" "Os02g0184900" "OsCYP71D8L" -0.940201339104261 0.278026179258636 1.2182275183629 6.59244488536379 21.5734791704235 2.98319317215642e-05 0.000887831821378262
"LOC4328533" 4328533 "LOC4328533" "OSNPB_020185300" "OJ1073_F05.2|OJ1115_B01.13" "ent-isokaurene C2/C3-hydroxylase-like" "protein-coding" "ent-isokaurene C2/C3-hydroxylase-like|Os02g0185300|putative cytochrome P450" "Os02g0185300" "-" -1.11114029705882 0.17403716466263 1.28517746172145 1.6856969613187 6.28165458024589 0.00985701789704348 0.041775129432397
"LOC4328601" 4328601 "LOC4328601" "OSNPB_020194400" "MSL1|OsJ_05738" "leucine-rich repeat receptor protein kinase MSL1-like" "protein-coding" "leucine-rich repeat receptor protein kinase MSL1|LOC_Os02g10100|MSP1 protein homolog 1|MSP1-like protein 1|P0437H03.136|leucine-rich repeat receptor protein kinase EXS|putative extra sporogenous cells|putative leucine-rich repeat receptor protein kinase EXS" "Os02g0194400" "OsSRK" -0.540628901944841 0.731535835227059 1.2721647371719 -0.0169270708693355 6.20693651434379 0.00989849739251807 0.0418698559347833
"LOC4328602" 4328602 "LOC4328602" "OSNPB_020194600" "-" "protein STRUBBELIG-RECEPTOR FAMILY 8" "protein-coding" "protein STRUBBELIG-RECEPTOR FAMILY 8|Os02g0194600|P0437H03.137|putative leucine-rich repeat transmembrane protein kinase 2" "Os02g0194600" "-" 0.500309837381045 1.05473239344873 0.554422556067689 1.70095696331906 18.2392930295483 6.92104618203752e-05 0.0015116605280277
"LOC4328603" 4328603 "LOC4328603" "OSNPB_020194700" "OJ1225_F07.1" "lipoxygenase 2.3, chloroplastic" "protein-coding" "lipoxygenase 2.3, chloroplastic|Os02g0194700|putative Lipoxygenase 2.3, chloroplast" "Os02g0194700" "OsLOX5" 0.451870615422587 1.43106511654679 0.979194501124202 -0.433935802137808 13.5895602354815 0.000336133554183174 0.00423078834158803
"LOC4328654" 4328654 "LOC4328654" "OSNPB_020202200" "OsJ_05799|OsSPX2|SPX2" "SPX domain-containing protein 2-like" "protein-coding" "SPX domain-containing protein 2|sPX domain-containing protein 2|LOC_Os02g10780|P0419A09.34|Protein SPX DOMAIN GENE 2|putative SPX (SYG1/Pho81/XPR1) domain-containing protein" "Os02g0202200" "OsSPX2" -1.43382036550848 -2.14187059246892 -0.708050226960432 5.13413560327697 48.7789768645584 3.12685816605519e-07 4.91453616677244e-05
"LOC4328685" 4328685 "LOC4328685" "OSNPB_020208100" "OJ1003_F05.23|OJ1006_A02.6" "plastidic ATP/ADP-transporter" "protein-coding" "plastidic ATP/ADP-transporter|Os02g0208100|putative plastidic ATP/ADP transporter" "Os02g0208100" "-" 0.836813793848158 -0.252838171812459 -1.08965196566062 6.77293232941388 19.5239768411793 5.0535521817752e-05 0.00122374695677154
"LOC4328717" 4328717 "LOC4328717" "OSNPB_020214900" "HDA703|HDAC3|OJ1006_D05.27-1|OJ1006_D05.27-2|OsHDAC3" "histone deacetylase 3-like" "protein-coding" "histone deacetylase 3|LOC_Os02g12350|histone deacetylase HDAC3|histone deacetylase HDAC3-like|probable histone deacetylase 19" "Os02g0214900" "HDA703" -1.74392832371969 1.01011179090084 2.75404011462052 3.66599704478267 44.5608770922348 3.31055490145285e-07 5.06753101127014e-05
"LOC4328741" 4328741 "LOC4328741" "OSNPB_020218600" "-" "U-box domain-containing protein 34" "protein-coding" "U-box domain-containing protein 34|Os02g0218600|P0027A02.11|putative serine threonine kinase" "Os02g0218600" "-" -1.20873357984596 -0.0649011570435438 1.14383242280242 -0.186895921413493 7.49035276915213 0.00492518487136365 0.0258785165784268
"LOC4328761" 4328761 "LOC4328761" "OSNPB_020221900" "-" "cytochrome P450 711A1" "protein-coding" "cytochrome P450 711A1|B1131G07.28-1|B1131G07.28-2|P0758B01.6-1|P0758B01.6-2|cytochrome p450 family CYP711A member|putative thromboxane-A synthase" "Os02g0221900" "Os1900|CYP711A5" -0.452798652575378 -1.13557827808682 -0.68277962551144 3.60372438353375 28.2790702761785 4.99405568568192e-06 0.000279897452203397
"LOC4328767" 4328767 "LOC4328767" "OSNPB_020223700" "P0470A03.4" "glycine-rich protein 1" "protein-coding" "glycine-rich protein 1|Os02g0223700|P0758B01.33" "Os02g0223700" "-" 0.703118348504894 -0.371213728059629 -1.07433207656452 3.2016386287158 9.12381632855525 0.0022006013748136 0.014901437982337
"LOC4328788" 4328788 "LOC4328788" "OSNPB_020227100" "P0620H05.6" "uncharacterized LOC4328788" "protein-coding" "uncharacterized protein LOC4328788|Os02g0227100|P0495C02.33" "Os02g0227100" "OsO3L3" -0.223584557402801 -1.12470996761611 -0.901125410213305 5.33772344083064 10.0654741228889 0.00177010128347192 0.012900670724268
"LOC4328809" 4328809 "LOC4328809" "OSNPB_020232000" "HSF05|HSFC2A|OJ1705_E12.15|OsHsf-05" "heat stress transcription factor C-2a-like" "protein-coding" "heat stress transcription factor C-2a|Heat stress transcription factor 5|LOC_Os02g13800|putative heat stress protein" "Os02g0232000" "-" -1.29239771023983 0.012041021392276 1.30443873163211 2.78888431239816 23.1419142342568 1.7248523124144e-05 0.000623137861082252
"LOC4328841" 4328841 "LOC4328841" "OSNPB_020240100" "-" "peroxidase 70" "protein-coding" "peroxidase 70|OSJNBa0082C09.13|Os02g0240100|putative bacterial-induced peroxidase" "Os02g0240100" "OsPrx30" 1.2341466925518 -0.519845022096955 -1.75399171464875 2.06235694680933 31.0632143407188 2.73934257791363e-06 0.000196336687608426
"LOC4328879" 4328879 "LOC4328879" "OSNPB_020249300" "-" "E3 ubiquitin-protein ligase EL5-like" "protein-coding" "E3 ubiquitin-protein ligase EL5-like|OSJNBa0011N12.26|Os02g0249300|putative EL5" "Os02g0249300" "-" -1.53166527824196 -0.134243421754883 1.39742185648708 -0.229000064710385 8.45174345367673 0.00302838152462599 0.018481965198052
"LOC4328882" 4328882 "LOC4328882" "OSNPB_020249700" "OJ1113_G05.1" "uncharacterized LOC4328882" "protein-coding" "uncharacterized protein LOC4328882|OSJNBa0011N12.31|Os02g0249700" "Os02g0249700" "-" 1.00915563275578 0.0293693436499602 -0.979786289105818 2.16164635225027 27.1123412427745 6.51220473274245e-06 0.00033200442039579
